character,scene,dialogue
Elliott,winter_Tue10,"Perhaps we're connected by an other-worldly thread.$l$e@, I had a feeling that you would show up."
Elliott,-winter_Wed,"Sorry, am I babbling on about nonsense?$eA day can never be boring when you follow the whims of your imagination.$u"
Elliott,winter_Thu,How does it make you feel?$eBreathe deeply. Do you notice it? That's the smell of the sea.
Elliott,winter_Thu6,"Whenever I smell the sea, it reminds me of my youth. The ocean really impressed me as a child.$eBreathe deeply. Do you notice it? That's the smell of the sea."
Elliott,winter_Fri,"I suppose I am too vain.$eI'm surprised I haven't just shaved it off in a fit of passion.$h$eIt's a lot of work.$eI have to brush my hair daily, or else it'll clump up into messy knots."
Elliott,winter_Sat,"Sorry if it's a little humid in the cabin.$s$eI've been doing little indoor exercises, since it's often too cold to go out."
Elliott,winter_Sun,Do you make time for cleaning?$eI really should scrub my floorboards today. I think an algae is starting to form.$s
Emily,Introduction,"If you're ever looking for something to do in the evening, stop by the saloon. That's where I work!$bOoh!... I can read it on your face. You're going to love it here in Pelican Town."
Emily,Resort_Entering,"Oh, I like this place! It's full of parrots!"
Emily,Resort_Leaving,Ah... my lungs feel perfect.
Emily,Resort_Shore,Can you feel it? The ocean has a profound healing energy.
Emily,Resort_Chair,"Are you having fun, @? You need to remember to take breaks now and then too!"
Emily,Resort_Bar,It's nice to be on this side of the bar for once!$h
Emily,Resort,"If you open your heart to the sun, you can feel a loving energy inside of you.$h"
Emily,Resort_Dance,%Emily is lost in the music.
Emily,danceRejection,I'm very sorry... but I've already agreed to dance with someone else.$u
Emily,divorced,"Please, let me try to heal...$s$e@... You broke my heart... I just can't talk to you anymore.$s"
Emily,dumped_Girls,...$s
Emily,breakUp,B...But I thought we had a special bond... *sniff*$s
Emily,reject_866,"Oh, that's beautiful... I have a friend who would love that! But she lives far from here..."
Emily,secondChance_Girls,@... I'm ready to give you a second chance. I still have faith that there's a good person inside of you.$s
Emily,Mon,"Have I told you Haley and I are sisters? Strange, isn't it?"
Emily,Mon2,"Maybe I'll show you some day.$h$eI have a secret hobby, but I won't say any more."
Emily,Mon4,"I can see it in your eyes... you believe in the other world, like me.$eThis world is full of spirits and magic... Some don't believe me, but I know it's true."
Emily,Mon6,I think she's hoping to marry someone rich.$u$eI wish Haley would get a job or at least contribute to cooking and cleaning.$s
Emily,Mon6_inlaw_Haley,"I have to say, now that Haley's gone I've had a much easier time keeping things in order."
Emily,Mon8,"Working in the saloon, I hear first-hand about everyone's problems.$u$eThere's good people in this town who just can't seem to find happiness. It makes me sad.$u"
Emily,Tue,I work part-time at Gus' saloon. It pays the bills.
Emily,Tue4,"I made these clothes from scratch, see?$eI'm just working at Gus' to make ends meet... but my real passion is tailoring.$u"
Emily,Tue6,"Oh, hi... It's nice of you to visit me like this.$h"
Emily,Tue8,"You know, @... I think the future looks bright for both of us."
Emily,Wed,"I've heard rumors of rare and powerful magic rings, forged long ago by forgotten civilizations. I'm not sure if it's true or just a fairy tale."
Emily,Wed4,"Every critter deserves our respect, even the slimy ones.$eYou catch fish? I just hope you treat the poor things humanely.$s"
Emily,Wed6,Have faith... every day you're taking one more step on the path of your destiny.
Emily,Wed8,"I always knew we'd become close like this...$eHi, @.$u"
Emily,Thu,How do I know? I have a strong gut-feeling!$eI hope you're farming in a sustainable way. The valley's ecosystem is fragile!
Emily,Thu4,Sometimes the flowers speak to me... each one has a different story to tell!
Emily,Fri,"Oh, excuse me! I was mumbling about fashion again, wasn't I?$bAh, spring. The season of pastels. I actually prefer jewel tones, myself."
Emily,Sat,"And it's such a long trip to the city.$eI like making my own clothes, but it's not easy to get cloth."
Emily,Sat6,"Do you ever think about the texture of fabric, @? Each texture has a distinct personality... feel my dress... see?"
Emily,Sun,"You'll need a loom, though. You can make them yourself if you know the crafting recipe.$eDo you raise sheep in your barn? You can turn their wool into beautiful bolts of cloth!$eHi @!"
Emily,Sun4,"I enjoy living here, though. It's a beautiful area and the town is nice.$eWe have no idea when they'll be back.$eThis house was left in our care by my parents. They've been traveling the world for the last two years."
Emily,event_dance1,Thank you!
Emily,event_dance2,Um... Okay. Sorry you didn't like it. I guess those three years of practice were a complete waste...$s
Emily,event_dance3,I'm so glad you liked it.$bDid you really think so? That's exactly the effect I was shooting for!$h
Emily,summer_Mon,Haley is a picky eater. It's so hard to cook for her.
Emily,summer_Mon4,Eating healthy is very important to me. I want to live a long and active life.
Emily,summer_Mon_inlaw_Haley,Haley and I get along much better now that she's moved out. I look forward to her visits!
Emily,summer_Tue,"I feel lazy today.$u$eHello there, @."
Emily,summer_Tue6,"I wish everyone could learn to be accepting of others.$eI feel bad for Linus. People judge him, but he's just living a different lifestyle.$u"
Emily,summer_Sun6,"That's fine with me. You're a cool guy.^I'm glad.$h$eHi, @! We've become decent friends, haven't we?$h"
Emily,summer_Sun8,"This may sound weird, but I've always been certain this would happen.$eHi, @! We've become decent friends, haven't we?$h"
Emily,summer_Wed,"Or do you enjoy the sunny weather?$eThat just means more watering work for you, huh?$eIt doesn't rain much in summer, does it?"
Emily,summer_Thu,I consider the bees and butterflies to be my special friends!
Emily,summer_Fri,But Gus would be upset if I had another job...$s$eIf I wasn't so busy I'd come help you on the farm!
Emily,summer_Fri6,"There's so much out there, I can't stay a barmaid forever.$u$bYou know, I'm sure Gus would understand if I wanted to leave the Saloon someday."
Emily,summer_Sat,Don't overwork yourself or you might end up in Harvey's clinic!
Emily,summer_Sun,Hi @!
Emily,summer_Sun4,It's around this time of year that my good friends visit the region... I mean the parrots!
Emily,fall_1,"Well, fall is here. Time to plant some new crops, huh?"
Emily,fall_Mon,"It's good weather for a picnic, isn't it?"
Emily,fall_Mon8,If I didn't have to work I'd suggest we go on a nice picnic!
Emily,fall_Tue,Hello. Did you have a good summer?
Emily,fall_Tue4,"You're an excellent farmer.$h$eHi @! I bet your farm did great this past summer, huh?"
Emily,fall_Wed,I think she sells some rare products.$eMy friend runs a shop in the desert. If you ever go there stop in and say hi for me.
Emily,fall_Thu,"He gets lonely working in his shop all day. But he's so shy he has trouble making new friends.$eAre you friends with Clint? He's a nice guy, if you get to know him."
Emily,fall_Thu8,I always thought we were friends.$u$eI think Clint's mad at me. He never looks at me anymore...$u
Emily,fall_Fri,It's a pity it'll soon be over.$eAnother beautiful fall day.
Emily,fall_Fri6,"I just fear that the Joja Co.'s of the world will take this away from us.$u$bSmell that clean air? It's lovely, isn't it?"
Emily,fall_Sat,"Anyway, how is your day going?$eKeep your mind open and some interesting things might take root."
Emily,fall_Sat6,I don't have any huge plans for life. I prefer not to stress about the future.
Emily,fall_Sun,Nothing like a sunny sunday to lift the spirits!
Emily,fall_Sun6,"Me? Well, you know what they say... 'You can't cage a wild Junimo'.$eThere's so many invisible barriers holding us back. Why can't people learn to let go and celebrate freedom?"
Emily,fall_Sun10,"You're such a nice person, @! Thanks for being my friend.$h"
Emily,winter_Mon,Be careful an icicle doesn't fall on your head!
Emily,winter_Mon10,Be careful an icicle doesn't fall on your head! I wouldn't want you to get hurt!
Emily,winter_Tue,"You must be getting very good at farming by now, huh?$eOh, hello @!$h"
Emily,winter_Tue2,I bet you're an excellent farmer by now!
Emily,winter_Tue4,I think my hair is frozen solid...$s
Emily,winter_Wed,Your farmhouse seems nice and cozy.$h$eAh well. I really shouldn't be complaining.$eHaley and I aren't made for such a big house. It's a hassle to keep it clean.
Emily,winter_Thu,I wonder if any fish hibernate? Maybe I should ask Demetrius.$eIt must be so cold for the poor fish.$s
Emily,winter_Fri,I bet there are some powerful crystals inside there.$eIf I wasn't so busy I'd help you dig around in that cave by the lake.
Emily,winter_Sat,"It's hard to get fresh ingredients in the winter, huh?$eI like that dish quite a bit.$h%revealtasteEmily207$eDo you know how to cook 'Bean Hotpot'?"
Emily,winter_Sun,...Yes?$eHi!
Emily,winter_Sun6,"So, is there anything you want to talk about?$eI think she'll become a very nice young lady some day... Don't tell her I said that.$h$eMy sister and I might fight sometimes, but I would really miss her if she left."
Emily,winter_Sun6_inlaw_Haley,Say hi to my sister for me! And remind her to visit me tomorrow.
Haley,Introduction,"Hmm... If it weren't for those horrendous clothes you might actually be cute.^Hmm... If it weren't for those horrendous clothes you might actually be pretty... Actually, nevermind.$h$eHuh? Oh... I'm Haley.$eOh... you're that new farmer boy, aren't you?^Oh... You're that new farmer girl, or whatever. Aren't you?"
Haley,Resort_Entering,I saw a dolphin on the way in!
Haley,Resort_Leaving,There's something about the sun that just makes me feel good.
Haley,Resort_Shore,It's strange the places life can take you... who knows what other lands are out there?
Haley,Resort_Shore_2,"I have to remember to bring my camera next time.$eI bet the sunsets here would make for an amazing photo.$bWow, look at how the sunlight sparkles on the horizon!$h"
Haley,Resort_Towel,It's kind of like toasting a marshmallow... you have to rotate the body just right.$h$eGetting the perfect tan is an artform...
Haley,Resort_Towel_2,But I guess Stardew Valley's not such a bad place either!$h$e*sigh* I think I've finally found my place in the universe.$bLaying out on a tropical beach.
Haley,Resort_Towel_3,"City fashion is on a whole different level, isn't it?$h$eEmily's friend had this swimsuit shipped to me from all the way out in Zuzu City."
Haley,Resort_Chair,I painted my toenails blue to match the sea. What do you think? *wiggle* *wiggle*$h
Haley,Resort_Bar,"Gus made a cute, fruity drink just for me!$h"
Haley,Resort,This is such a perfect beach. I'd stay here forever if I could!
Haley,danceRejection,Ew... No.
Haley,divorced,Why are you still clinging to me? Go live your own life.$7$eThanks for the memories.$7$eI'll be fine on my own...$7
Haley,breakUp,"Oh... hmph. Beat me to it, huh? Alright...$bAgh!$8"
Haley,dumped_Girls,I've got nothing to say to you!$a
Haley,secondChance_Girls,"Alright, alright... I'm done giving you the cold shoulder. Just promise me you'll never, ever lie to me again.$s"
Haley,Mon,"What?$eThat's why I usually just order online.$eI have to drive, like, twenty miles to buy any decent clothes.$s$eThis town is so small. It sucks.$u"
Haley,Tue,I'm bored.$eAre those made out of plastic?^Or wait... Are you even wearing any?$bNice shoes.^Nice makeup.
Haley,Wed,The only thing I like about this town is the beach.$u
Haley,Thu,Do you need something?$e*sigh* I could really go for a cupcake right now.$eI've decided I am going to organize my clothes today. I'll have to throw out all of last year's styles to make room for the new ones!$1 HaleyClothes
Haley,Fri,%Haley is ignoring you.
Haley,Fri2,"You probably get a nice tan, though.$eI couldn't stand getting all dirty like that.$eDon't you get tired of running around on that farm all day, or whatever it is you do?"
Haley,Sat,I'm feeling an urge to go shopping. Ugh! I wish there was a mall here.
Haley,Sun,My sister is so weird. Sometimes I wonder if we're actually related.$u
Haley,Wed8,The other one is a secret! *giggle*$h$eOne of them is the beach.$bThere are only two things I like about this town.
Haley,Tue2,"This isn't the best time of year for shells, though.$eI wonder if any nice shells washed up on the beach this morning?"
Haley,Wed4,Those pink ones smell so good.$h$eI'm glad that the flowers are starting to bloom.
Haley,Fri6,Maybe I should learn to play the mini-harp?$eI've decided I want to expand my horizons.$eI need to find some kind of hobby other than shopping.
